date,user_id,payment_method,discount_rate,app_time_min,paid_amount
2022-07-06,U0214,Pay,0.0,1,48078
2022-07-06,U0198,Pay,0.0,1,66972
2022-07-06,U0188,Voucher,0.0,29,97536
2022-07-06,U0260,Card,0.0,7,17633
2022-07-06,U0186,Pay,0.2,17,50033
2022-07-07,U0527,Pay,0.15,1,25118
2022-07-07,U0503,Card,0.0,2,66486
2022-07-07,U0502,Pay,0.0,8,59741
2022-07-07,U0488,Pay,0.0,15,67548
2022-07-07,U0487,Pay,0.2,14,25927
2022-07-07,U0475,,0.0,14,52470
2022-07-07,U0408,Card,0.0,26,75473
2022-07-07,U0429,Transfer,0.0,14,84793
2022-07-07,U0424,Voucher,0.0,31,80435
2022-07-07,U0396,Pay,0.0,26,48166
2022-07-07,U0384,Card,0.0,11,33665
2022-07-07,U0534,Card,0.0,3,22361
2022-07-07,U0373,Card,0.0,18,123326
2022-07-07,U0431,Card,0.0,21,15067
2022-07-07,U0537,Card,0.05,5,51214
2022-07-07,U0706,Card,0.0,1,31713
2022-07-07,U0548,Card,0.0,17,83984
2022-07-07,U0356,Card,0.0,11,31169
2022-07-07,U0767,Card,0.15,6,51854
2022-07-07,U0760,Transfer,0.0,24,12844
2022-07-07,U0758,Card,0.2,17,53128
2022-07-07,U0753,Card,0.0,34,44748
2022-07-07,U0751,Pay,0.0,10,33300
2022-07-07,U0539,Card,0.1,9,55076
2022-07-07,U0708,Card,0.1,1,42171
2022-07-07,U0660,Transfer,0.0,16,125651
2022-07-07,U0654,Pay,0.25,15,46603
2022-07-07,U0628,Card,0.0,16,73302
2022-07-07,U0597,Voucher,0.0,34,144440
2022-07-07,U0565,Voucher,0.0,25,77559
2022-07-07,U0550,Transfer,0.2,11,40825
2022-07-07,U0684,Card,0.0,5,2000
2022-07-07,U0350,Pay,0.2,12,20439
2022-07-07,U0321,Transfer,0.2,15,13585
2022-07-07,U0336,Pay,0.2,7,19712
2022-07-07,U0119,Pay,0.0,25,93228
2022-07-07,U0117,Pay,0.0,14,25858
2022-07-07,U0110,,0.0,17,122252
2022-07-07,U0103,Card,0.0,25,80044
2022-07-07,U0096,Pay,0.0,21,71350
2022-07-07,U0086,Card,0.2,15,28348
2022-07-07,U0139,Transfer,0.0,14,118316
2022-07-07,U0078,Pay,0.0,1,62214
2022-07-07,U0076,Card,0.0,14,60228
2022-07-07,U0074,Card,0.25,23,29388
2022-07-07,U0047,Pay,0.0,8,73219
2022-07-07,U0033,Pay,0.0,1,50541
2022-07-07,U0008,Card,0.0,1,66180
2022-07-07,U0341,Card,0.0,28,12660
2022-07-07,U0077,Pay,0.0,5,2000
2022-07-07,U0164,Pay,0.0,30,49916
2022-07-07,U0090,Card,0.0,15,2000
2022-07-07,U0173,Transfer,0.0,17,29255
2022-07-07,U0171,Card,0.0,8,8214
2022-07-07,U0315,Transfer,0.0,10,54855
2022-07-07,U0308,Transfer,0.15,23,70400
2022-07-07,U0307,Pay,0.0,25,105128
2022-07-07,U0301,Card,0.1,18,29531
2022-07-07,U0271,Card,0.0,24,95663
2022-07-07,U0249,Card,0.0,10,82528
2022-07-07,U0284,Pay,0.2,33,66213
2022-07-07,U0245,Card,0.0,1,104689
2022-07-07,U0214,Card,0.0,1,52899
2022-07-07,U0209,Voucher,0.0,12,84014
2022-07-07,U0205,Transfer,0.0,18,22250
2022-07-07,U0194,Pay,0.0,27,119601
2022-07-07,U0246,Pay,0.0,11,94036
2022-07-08,U0576,Pay,0.2,21,34527
2022-07-08,U0532,Pay,0.15,25,2000
2022-07-08,U0556,Pay,0.25,14,19395
2022-07-08,U0540,Card,0.0,19,81391
2022-07-08,U0535,Pay,0.0,28,37709
2022-07-08,U0533,Transfer,0.0,27,89540
2022-07-08,U0477,Card,0.0,29,56410
2022-07-08,U0372,Card,0.0,20,36653
2022-07-08,U0413,Pay,0.25,15,38718
2022-07-08,U0412,Card,0.05,24,46576
2022-07-08,U0388,Pay,0.0,24,14858
2022-07-08,U0375,Pay,0.0,14,123939
2022-07-08,U0373,Pay,0.0,23,77727
2022-07-08,U0359,Card,0.0,19,42269
2022-07-08,U0580,Card,0.05,14,64080
2022-07-08,U0452,Card,0.25,20,26315
2022-07-08,U0582,Card,0.0,7,7394
2022-07-08,U0762,Card,0.0,22,61823
2022-07-08,U0612,Card,0.0,2,19815
2022-07-08,U0337,Pay,0.2,17,22758
2022-07-08,U0764,Transfer,0.0,11,36415
2022-07-08,U0751,Card,0.0,25,14381
2022-07-08,U0746,Card,0.0,11,76281
2022-07-08,U0736,Transfer,0.0,33,60671
2022-07-08,U0730,Card,0.25,12,21280
2022-07-08,U0729,Card,0.0,11,45406
2022-07-08,U0602,Transfer,0.3,10,11199
2022-07-08,U0725,Card,0.0,11,46637
2022-07-08,U0714,Transfer,0.0,22,76967
2022-07-08,U0708,Pay,0.0,18,38421
2022-07-08,U0665,Pay,0.0,10,29564
2022-07-08,U0657,Card,0.0,28,2548
2022-07-08,U0641,Card,0.25,19,28814
2022-07-08,U0638,Pay,0.0,16,58108
2022-07-08,U0628,Card,0.0,1,94352
2022-07-08,U0723,,0.0,17,60240
2022-07-08,U0331,Card,0.25,24,18915
2022-07-08,U0781,Pay,0.0,1,90899
2022-07-08,U0324,Pay,0.05,14,41888
2022-07-08,U0157,Card,0.0,39,160714
2022-07-08,U0151,Transfer,0.2,26,47450
2022-07-08,U0138,Card,0.0,8,64908
2022-07-08,U0137,Card,0.0,4,14099
2022-07-08,U0127,Voucher,0.0,1,23962
2022-07-08,U0123,Pay,0.0,22,99069
2022-07-08,U0113,Card,0.25,14,33948
2022-07-08,U0097,Card,0.0,46,11308
2022-07-08,U0090,Transfer,0.0,1,45547
2022-07-08,U0076,Card,0.0,9,45412
2022-07-08,U0074,Card,0.1,20,31061
2022-07-08,U0038,Pay,0.0,12,101485
2022-07-08,U0007,Transfer,0.2,23,43515
2022-07-08,U0001,Card,0.0,35,66703
2022-07-08,U0327,Card,0.0,28,36224
2022-07-08,U0158,Voucher,0.0,1,87571
2022-07-08,U0164,Transfer,0.2,12,9853
2022-07-08,U0049,Card,0.0,30,18610
2022-07-08,U0170,Card,0.0,29,121688
2022-07-08,U0321,Card,0.0,26,44417
2022-07-08,U0166,Card,0.0,10,39627
2022-07-08,U0315,Transfer,0.0,16,44727
2022-07-08,U0295,Card,0.2,2,8382
2022-07-08,U0272,Card,0.25,10,44059
2022-07-08,U0267,Card,0.0,9,28133
2022-07-08,U0265,Card,0.0,21,26705
2022-07-08,U0259,Voucher,0.0,9,88462
2022-07-08,U0304,Card,0.0,6,48663
2022-07-08,U0238,Card,0.0,1,32557
2022-07-08,U0214,Card,0.0,3,32497
2022-07-08,U0213,Card,0.0,19,44029
2022-07-08,U0209,Card,0.0,22,90375
2022-07-08,U0206,Card,0.0,1,55367
2022-07-08,U0192,Card,0.0,23,38555
2022-07-08,U0243,Card,0.0,28,46057
2022-07-08,U0201,Card,0.0,35,69979
2022-07-09,U0565,,0.0,17,64366
2022-07-09,U0570,Pay,0.1,24,39146
2022-07-09,U0574,Pay,0.05,14,49443
2022-07-09,U0580,Card,0.0,7,88831
2022-07-09,U0585,Card,0.0,17,65177
2022-07-09,U0591,Voucher,0.0,14,69877
2022-07-09,U0604,Transfer,0.25,14,11296
2022-07-09,U0632,Voucher,0.0,4,94534
2022-07-09,U0633,Transfer,0.0,34,99564
2022-07-09,U0563,Card,0.0,11,29844
2022-07-09,U0637,Card,0.0,26,75722
2022-07-09,U0590,Card,0.0,27,25882
2022-07-09,U0550,Pay,0.25,20,46693
2022-07-09,U0513,Card,0.2,19,30895
2022-07-09,U0543,,0.0,6,41464
2022-07-09,U0540,Card,0.0,19,119046
2022-07-09,U0539,Card,0.0,18,14079
2022-07-09,U0538,Card,0.0,1,85325
2022-07-09,U0524,Card,0.0,14,55749
2022-07-09,U0516,Card,0.0,15,37771
2022-07-09,U0503,Pay,0.1,14,74124
2022-07-09,U0500,Card,0.0,10,80363
2022-07-09,U0499,Pay,0.0,12,71376
2022-07-09,U0486,Card,0.1,7,4030
2022-07-09,U0467,Card,0.0,18,19432
2022-07-09,U0644,Card,0.0,34,84461
2022-07-09,U0548,Pay,0.0,23,106354
2022-07-09,U0648,Card,0.0,28,53464
2022-07-09,U0734,Card,0.25,13,84141
2022-07-09,U0662,Transfer,0.0,25,78421
2022-07-09,U0793,Card,0.1,9,20548
2022-07-09,U0791,Card,0.2,14,25274
2022-07-09,U0786,Pay,0.15,17,64403
2022-07-09,U0780,Card,0.0,19,86430
2022-07-09,U0775,Card,0.0,13,19674
2022-07-09,U0764,Voucher,0.0,14,84575
2022-07-09,U0762,Pay,0.0,14,70472
2022-07-09,U0755,Card,0.0,12,84312
2022-07-09,U0752,Card,0.0,8,48677
2022-07-09,U0744,Pay,0.3,11,35142
2022-07-09,U0743,Card,0.0,29,40700
2022-07-09,U0742,Card,0.2,16,58968
2022-07-09,U0461,Card,0.0,17,55579
2022-07-09,U0658,Transfer,0.0,8,73387
2022-07-09,U0733,Pay,0.3,12,11265
2022-07-09,U0725,Card,0.0,14,46636
2022-07-09,U0722,Card,0.0,18,41520
2022-07-09,U0715,Card,0.3,23,43004
2022-07-09,U0700,Transfer,0.0,38,49466
2022-07-09,U0694,Card,0.0,4,36946
2022-07-09,U0693,Card,0.0,23,34371
2022-07-09,U0692,Card,0.0,1,49344
2022-07-09,U0691,Pay,0.15,8,43236
2022-07-09,U0690,Pay,0.25,23,28609
2022-07-09,U0686,Pay,0.2,16,41893
2022-07-09,U0682,Card,0.2,25,29268
2022-07-09,U0671,Card,0.0,17,37612
2022-07-09,U0664,Card,0.2,6,36953
2022-07-09,U0730,Card,0.0,7,46267
2022-07-09,U0456,Card,0.0,8,30424
2022-07-09,U0537,Pay,0.1,5,47976
2022-07-09,U0451,Card,0.0,26,31943
2022-07-09,U0212,Card,0.0,3,38645
2022-07-09,U0209,Pay,0.3,41,50185
2022-07-09,U0199,Pay,0.1,16,53410
2022-07-09,U0171,Pay,0.15,18,36332
2022-07-09,U0164,Card,0.0,13,34127
2022-07-09,U0155,Card,0.3,2,16252
2022-07-09,U0138,Pay,0.0,13,45135
2022-07-09,U0136,Card,0.1,10,71044
2022-07-09,U0128,Transfer,0.0,1,70507
2022-07-09,U0124,Pay,0.0,9,32430
2022-07-09,U0122,Card,0.15,11,34210
2022-07-09,U0115,Card,0.2,11,33488
2022-07-09,U0114,Card,0.05,8,53788
2022-07-09,U0113,Transfer,0.3,10,33866
2022-07-09,U0099,Card,0.0,28,54198
2022-07-09,U0093,Card,0.0,28,75792
2022-07-09,U0084,Card,0.05,5,37960
2022-07-09,U0083,Card,0.0,25,69170
2022-07-09,U0080,Pay,0.0,28,48891
2022-07-09,U0067,Card,0.05,12,62710
2022-07-09,U0054,Card,0.0,15,71035
2022-07-09,U0042,Voucher,0.0,29,68493
2022-07-09,U0039,Card,0.1,12,19983
2022-07-09,U0033,Card,0.0,3,78776
2022-07-09,U0030,Pay,0.05,15,65491
2022-07-09,U0005,Card,0.0,26,53323
2022-07-09,U0455,Card,0.1,11,32954
2022-07-09,U0214,Transfer,0.0,1,17906
2022-07-09,U0217,Card,0.0,34,2000
2022-07-09,U0001,Pay,0.0,42,45949
2022-07-09,U0241,Transfer,0.0,4,47535
2022-07-09,U0233,Card,0.25,6,51122
2022-07-09,U0413,Pay,0.3,36,46491
2022-07-09,U0399,Card,0.0,18,31910
2022-07-09,U0397,Pay,0.2,14,46669
2022-07-09,U0388,Card,0.0,11,72583
2022-07-09,U0385,Card,0.15,11,77064
2022-07-09,U0368,Card,0.05,12,30448
2022-07-09,U0367,Card,0.0,17,23980
2022-07-09,U0363,Card,0.0,1,54254
2022-07-09,U0358,Card,0.0,21,56377
2022-07-09,U0353,Card,0.05,8,75514
2022-07-09,U0345,Card,0.0,22,27490
2022-07-09,U0344,Card,0.2,11,46237
2022-07-09,U0339,Card,0.0,18,39931
2022-07-09,U0448,Pay,0.0,18,64424
2022-07-09,U0326,Card,0.0,4,94023
2022-07-09,U0246,Pay,0.0,9,71419
2022-07-09,U0248,Transfer,0.0,27,110725
2022-07-09,U0250,Pay,0.25,10,26327
2022-07-09,U0255,Card,0.2,24,42963
2022-07-09,U0331,Transfer,0.0,12,22686
2022-07-09,U0268,Pay,0.0,31,86255
2022-07-09,U0257,Pay,0.0,16,50810
2022-07-09,U0275,Pay,0.05,14,59162
2022-07-09,U0295,Card,0.25,7,25909
2022-07-09,U0304,Card,0.0,19,32720
2022-07-09,U0306,Card,0.0,7,49509
2022-07-09,U0319,Card,0.0,12,53372
2022-07-09,U0271,Card,0.0,1,91474
2022-07-10,U0536,Card,0.0,15,73965
2022-07-10,U0537,Pay,0.2,14,33781
2022-07-10,U0542,Card,0.0,21,98032
2022-07-10,U0567,Pay,0.05,13,9113
2022-07-10,U0605,Card,0.0,26,20178
2022-07-10,U0584,Card,0.15,14,32172
2022-07-10,U0588,Card,0.0,20,60226
2022-07-10,U0589,Transfer,0.0,47,31025
2022-07-10,U0601,Card,0.15,12,30195
2022-07-10,U0602,Card,0.15,25,15091
2022-07-10,U0578,Card,0.0,6,61065
2022-07-10,U0532,Card,0.0,19,2000
2022-07-10,U0483,Voucher,0.0,43,18816
2022-07-10,U0522,Card,0.0,20,49671
2022-07-10,U0517,Card,0.0,42,80844
2022-07-10,U0516,Card,0.0,19,56097
2022-07-10,U0514,Card,0.0,15,38400
2022-07-10,U0501,Card,0.0,1,97789
2022-07-10,U0477,Pay,0.0,29,94446
2022-07-10,U0463,Card,0.0,6,21623
2022-07-10,U0459,Card,0.2,14,24178
2022-07-10,U0455,Card,0.2,20,28050
2022-07-10,U0429,Voucher,0.0,21,25785
2022-07-10,U0427,Card,0.0,22,40489
2022-07-10,U0420,Transfer,0.3,19,31070
2022-07-10,U0610,Pay,0.0,13,52207
2022-07-10,U0525,Transfer,0.0,14,100012
2022-07-10,U0612,Transfer,0.0,24,20931
2022-07-10,U0696,Card,0.0,32,86922
2022-07-10,U0614,Transfer,0.0,4,21153
2022-07-10,U0415,,0.0,1,66204
2022-07-10,U0782,Card,0.0,11,76206
2022-07-10,U0775,Card,0.3,20,24151
2022-07-10,U0736,Card,0.0,20,109701
2022-07-10,U0732,Pay,0.15,11,29052
2022-07-10,U0730,Pay,0.0,26,47727
2022-07-10,U0727,Card,0.0,18,56533
2022-07-10,U0726,Card,0.1,1,39869
2022-07-10,U0725,Pay,0.0,31,23462
2022-07-10,U0707,Pay,0.0,33,95647
2022-07-10,U0790,Card,0.15,25,39843
2022-07-10,U0702,Card,0.0,35,97624
2022-07-10,U0700,Card,0.0,29,79869
2022-07-10,U0698,Card,0.05,8,32505
2022-07-10,U0697,Card,0.0,26,63325
2022-07-10,U0692,Card,0.25,14,53005
2022-07-10,U0679,Pay,0.0,24,123257
2022-07-10,U0673,Card,0.0,7,64385
2022-07-10,U0665,Card,0.3,26,18939
2022-07-10,U0664,Card,0.0,18,51231
2022-07-10,U0660,Card,0.0,29,56055
2022-07-10,U0644,Pay,0.0,8,97092
2022-07-10,U0637,Transfer,0.0,38,116507
2022-07-10,U0632,Card,0.0,4,78074
2022-07-10,U0620,Card,0.15,12,19603
2022-07-10,U0618,Card,0.0,8,37295
2022-07-10,U0617,Card,0.05,17,61948
2022-07-10,U0613,Pay,0.0,36,70494
2022-07-10,U0406,Card,0.15,25,30118
2022-07-10,U0087,Card,0.3,11,39101
2022-07-10,U0391,Pay,0.0,25,88255
2022-07-10,U0157,Pay,0.0,19,104803
2022-07-10,U0154,Pay,0.0,22,67532
2022-07-10,U0151,Card,0.3,31,24745
2022-07-10,U0148,Pay,0.0,16,65076
2022-07-10,U0147,Pay,0.0,18,52251
2022-07-10,U0143,Card,0.0,11,55487
2022-07-10,U0136,Transfer,0.0,21,52218
2022-07-10,U0135,Card,0.0,18,34675
2022-07-10,U0133,Pay,0.0,1,70783
2022-07-10,U0127,Transfer,0.0,3,26629
2022-07-10,U0117,Voucher,0.0,14,37066
2022-07-10,U0109,Pay,0.15,24,30748
2022-07-10,U0171,Transfer,0.0,13,13238
2022-07-10,U0104,Voucher,0.0,22,92096
2022-07-10,U0100,Pay,0.0,1,78325
2022-07-10,U0099,Card,0.0,31,43463
2022-07-10,U0093,Transfer,0.0,49,93560
2022-07-10,U0077,Card,0.0,17,67997
2022-07-10,U0064,Pay,0.05,1,38265
2022-07-10,U0051,Pay,0.0,13,50988
2022-07-10,U0041,Voucher,0.0,27,84568
2022-07-10,U0028,Card,0.0,21,30244
2022-07-10,U0027,Voucher,0.3,24,27103
2022-07-10,U0005,Pay,0.0,24,14988
2022-07-10,U0001,Card,0.0,15,131310
2022-07-10,U0394,Card,0.3,25,48825
2022-07-10,U0102,,0.0,29,59839
2022-07-10,U0179,Pay,0.0,16,46665
2022-07-10,U0079,Card,0.0,14,35269
2022-07-10,U0185,Card,0.0,5,54384
2022-07-10,U0389,Card,0.2,29,24220
2022-07-10,U0184,Pay,0.0,21,20172
2022-07-10,U0383,Card,0.0,12,40113
2022-07-10,U0374,Card,0.25,16,6437
2022-07-10,U0364,Voucher,0.0,5,103866
2022-07-10,U0350,Card,0.25,19,50033
2022-07-10,U0349,Card,0.1,19,45400
2022-07-10,U0340,Card,0.0,22,8859
2022-07-10,U0336,Card,0.25,2,27563
2022-07-10,U0333,Pay,0.0,4,34452
2022-07-10,U0326,Card,0.0,17,74682
2022-07-10,U0303,Card,0.0,13,84978
2022-07-10,U0297,Voucher,0.0,28,73358
2022-07-10,U0359,Card,0.0,25,63980
2022-07-10,U0277,Card,0.0,1,100988
2022-07-10,U0233,Card,0.0,4,55812
2022-07-10,U0287,Card,0.0,27,137579
2022-07-10,U0241,Voucher,0.2,1,30056
2022-07-10,U0249,,0.0,17,54264
2022-07-10,U0251,Card,0.0,18,138891
2022-07-10,U0248,Pay,0.0,29,98579
2022-07-10,U0263,Transfer,0.0,6,58438
2022-07-10,U0264,Card,0.05,19,26856
2022-07-10,U0270,,0.2,1,7761
2022-07-10,U0274,Card,0.0,12,87064
2022-07-10,U0254,Pay,0.0,17,76916
2022-07-10,U0209,Card,0.0,13,82063
2022-07-11,U0535,Transfer,0.0,13,51764
2022-07-11,U0494,Pay,0.25,11,61790
2022-07-11,U0552,Card,0.25,21,30203
2022-07-11,U0532,Card,0.0,27,18653
2022-07-11,U0530,Card,0.0,4,41148
2022-07-11,U0526,Voucher,0.0,20,58752
2022-07-11,U0513,Card,0.1,27,26754
2022-07-11,U0507,Card,0.0,9,103060
2022-07-11,U0446,Pay,0.0,6,71987
2022-07-11,U0473,Pay,0.25,17,47499
2022-07-11,U0460,Card,0.0,24,31804
2022-07-11,U0456,Voucher,0.0,24,74858
2022-07-11,U0443,Pay,0.0,25,98506
2022-07-11,U0438,Voucher,0.0,25,77809
2022-07-11,U0431,Card,0.15,10,31190
2022-07-11,U0560,Card,0.0,15,11821
2022-07-11,U0429,Card,0.0,10,30988
2022-07-11,U0476,Card,0.3,1,24791
2022-07-11,U0573,Card,0.15,11,18395
2022-07-11,U0728,Pay,0.1,26,34577
2022-07-11,U0588,Pay,0.0,5,60831
2022-07-11,U0425,Transfer,0.05,19,50955
2022-07-11,U0780,Card,0.0,16,70658
2022-07-11,U0775,Card,0.2,20,8990
2022-07-11,U0743,Pay,0.0,33,37449
2022-07-11,U0739,,0.0,28,2420
2022-07-11,U0736,Card,0.0,40,100310
2022-07-11,U0733,Card,0.3,11,28840
2022-07-11,U0724,Card,0.2,6,21346
2022-07-11,U0690,Voucher,0.0,6,38406
2022-07-11,U0687,Card,0.1,14,28697
2022-07-11,U0665,Card,0.0,14,51722
2022-07-11,U0628,Card,0.0,6,78269
2022-07-11,U0623,Pay,0.0,11,44397
2022-07-11,U0609,Pay,0.0,1,31917
2022-07-11,U0605,Pay,0.05,21,26363
2022-07-11,U0600,Card,0.0,21,63971
2022-07-11,U0593,Card,0.0,24,167782
2022-07-11,U0587,Card,0.0,24,70057
2022-07-11,U0423,,0.0,8,90501
2022-07-11,U0700,Card,0.0,51,74019
2022-07-11,U0412,,0.0,16,22908
2022-07-11,U0237,Card,0.0,45,88651
2022-07-11,U0225,Pay,0.2,11,39890
2022-07-11,U0224,Transfer,0.1,17,30781
2022-07-11,U0177,Pay,0.0,9,2000
2022-07-11,U0167,Card,0.0,1,69043
2022-07-11,U0164,Transfer,0.0,16,46159
2022-07-11,U0150,Pay,0.0,15,122459
2022-07-11,U0138,Card,0.0,3,55724
2022-07-11,U0135,Pay,0.1,10,73983
2022-07-11,U0093,Card,0.0,43,76119
2022-07-11,U0080,Pay,0.0,20,20847
2022-07-11,U0063,Transfer,0.15,23,14241
2022-07-11,U0047,Pay,0.0,10,79368
2022-07-11,U0046,Card,0.25,19,27762
2022-07-11,U0035,Transfer,0.25,15,62756
2022-07-11,U0019,Card,0.05,5,2000
2022-07-11,U0010,Card,0.0,15,2000
2022-07-11,U0242,Card,0.0,3,21157
2022-07-11,U0264,Pay,0.2,11,41096
2022-07-11,U0417,Pay,0.15,32,10127
2022-07-11,U0290,Card,0.0,15,91191
2022-07-11,U0406,Card,0.0,24,55084
2022-07-11,U0405,Card,0.15,5,12107
2022-07-11,U0402,Pay,0.0,9,85299
2022-07-11,U0396,Transfer,0.1,21,52910
2022-07-11,U0375,Pay,0.0,6,103547
2022-07-11,U0288,Card,0.25,13,13246
2022-07-11,U0372,Card,0.0,24,61677
2022-07-11,U0370,Card,0.0,11,32432
2022-07-11,U0349,Pay,0.0,14,13984
2022-07-11,U0373,Transfer,0.0,22,95262
2022-07-11,U0340,Pay,0.15,10,35849
2022-07-11,U0339,Card,0.0,10,82430
2022-07-11,U0332,Card,0.0,23,99505
2022-07-11,U0330,Card,0.2,14,2000
2022-07-11,U0328,Transfer,0.2,1,43987
2022-07-11,U0314,Pay,0.0,40,47146
2022-07-11,U0309,Card,0.2,7,28310
2022-07-11,U0295,Voucher,0.0,1,45392
2022-07-11,U0342,Pay,0.0,14,66021
2022-07-12,U0554,Card,0.0,1,10917
2022-07-12,U0557,Card,0.0,28,76990
2022-07-12,U0565,Card,0.0,22,74164
2022-07-12,U0595,Card,0.0,12,84092
2022-07-12,U0587,Transfer,0.0,17,56503
2022-07-12,U0591,Card,0.0,26,79398
2022-07-12,U0567,Card,0.0,23,41411
2022-07-12,U0543,Card,0.0,23,34938
2022-07-12,U0440,Pay,0.0,1,63358
2022-07-12,U0531,Pay,0.0,32,151083
2022-07-12,U0525,Card,0.0,17,101753
2022-07-12,U0517,Card,0.05,45,82976
2022-07-12,U0495,Pay,0.0,4,98028
2022-07-12,U0487,Card,0.15,8,74097
2022-07-12,U0452,Pay,0.2,17,37317
2022-07-12,U0442,Card,0.2,14,39466
2022-07-12,U0596,Pay,0.0,2,60180
2022-07-12,U0532,Pay,0.0,22,9840
2022-07-12,U0600,Card,0.15,23,57394
2022-07-12,U0669,Transfer,0.0,23,81373
2022-07-12,U0606,Card,0.0,23,69946
2022-07-12,U0435,Pay,0.0,27,54729
2022-07-12,U0790,Pay,0.3,30,32133
2022-07-12,U0782,Pay,0.0,14,64951
2022-07-12,U0761,Card,0.0,18,84862
2022-07-12,U0751,Card,0.1,14,34583
2022-07-12,U0745,Pay,0.1,9,53407
2022-07-12,U0740,Pay,0.05,12,107586
2022-07-12,U0736,Card,0.0,12,74902
2022-07-12,U0698,Card,0.0,15,94388
2022-07-12,U0679,Card,0.0,15,48753
2022-07-12,U0666,Card,0.15,1,45176
2022-07-12,U0662,Pay,0.0,25,26055
2022-07-12,U0645,,0.0,13,74270
2022-07-12,U0629,Card,0.0,7,30443
2022-07-12,U0626,Voucher,0.0,18,51199
2022-07-12,U0609,Card,0.0,11,21205
2022-07-12,U0608,Card,0.0,3,42977
2022-07-12,U0605,Card,0.0,17,71822
2022-07-12,U0793,Transfer,0.0,7,45663
2022-07-12,U0409,Card,0.3,18,23584
2022-07-12,U0399,Card,0.0,5,41906
2022-07-12,U0199,Transfer,0.0,26,80048
2022-07-12,U0192,Card,0.0,23,54847
2022-07-12,U0191,Card,0.0,15,51001
2022-07-12,U0167,Card,0.0,3,54043
2022-07-12,U0161,Transfer,0.0,23,67634
2022-07-12,U0158,Card,0.0,28,61518
2022-07-12,U0123,Card,0.0,17,168333
2022-07-12,U0095,Card,0.0,5,70483
2022-07-12,U0084,Transfer,0.0,13,23712
2022-07-12,U0059,Card,0.2,15,25904
2022-07-12,U0039,Pay,0.3,20,33147
2022-07-12,U0038,Card,0.0,7,99052
2022-07-12,U0033,Pay,0.1,4,44734
2022-07-12,U0022,Card,0.0,28,68038
2022-07-12,U0004,Card,0.05,6,55149
2022-07-12,U0001,,0.0,18,86994
2022-07-12,U0403,Card,0.0,29,165520
2022-07-12,U0208,Card,0.15,24,65959
2022-07-12,U0210,Transfer,0.1,13,35710
2022-07-12,U0120,Card,0.3,11,29530
2022-07-12,U0214,Card,0.0,14,60744
2022-07-12,U0392,Pay,0.0,18,46003
2022-07-12,U0213,Card,0.0,15,61035
2022-07-12,U0374,Card,0.1,13,37705
2022-07-12,U0364,Pay,0.0,4,86146
2022-07-12,U0356,Card,0.0,28,42450
2022-07-12,U0351,Pay,0.0,10,73849
2022-07-12,U0335,Pay,0.0,20,92197
2022-07-12,U0326,Card,0.15,19,92527
2022-07-12,U0322,,0.0,11,56807
2022-07-12,U0349,Card,0.25,3,20064
2022-07-12,U0234,Card,0.0,1,75662
2022-07-12,U0304,Pay,0.0,15,33590
2022-07-12,U0300,Card,0.2,4,27176
2022-07-12,U0288,Card,0.15,3,18150
2022-07-12,U0255,Pay,0.25,13,26430
2022-07-12,U0245,Card,0.0,1,28594
2022-07-12,U0241,Card,0.2,17,28888
2022-07-12,U0318,Card,0.2,26,14912
2022-07-12,U0226,Card,0.0,11,60204
2022-07-13,U0522,Pay,0.0,14,60482
2022-07-13,U0541,Card,0.0,27,69975
2022-07-13,U0550,Card,0.0,19,45761
2022-07-13,U0603,Pay,0.0,19,31758
2022-07-13,U0586,Pay,0.0,21,68087
2022-07-13,U0597,Transfer,0.0,42,113888
2022-07-13,U0512,Pay,0.2,8,12615
2022-07-13,U0569,Pay,0.0,13,69471
2022-07-13,U0482,Pay,0.0,23,57440
2022-07-13,U0364,Pay,0.0,13,84105
2022-07-13,U0455,Pay,0.2,18,30784
2022-07-13,U0432,Card,0.25,35,45236
2022-07-13,U0421,Card,0.1,11,50039
2022-07-13,U0403,Card,0.0,17,138090
2022-07-13,U0388,Card,0.0,37,86139
2022-07-13,U0387,Card,0.0,14,52828
2022-07-13,U0386,,0.0,38,112791
2022-07-13,U0611,Card,0.0,21,94356
2022-07-13,U0478,Transfer,0.15,7,64885
2022-07-13,U0619,Pay,0.2,28,27958
2022-07-13,U0787,Pay,0.0,14,80797
2022-07-13,U0635,Pay,0.05,1,48671
2022-07-13,U0351,Card,0.0,27,71708
2022-07-13,U0782,Pay,0.0,17,79562
2022-07-13,U0773,Card,0.0,1,81475
2022-07-13,U0772,Card,0.0,18,73188
2022-07-13,U0758,Card,0.3,27,11217
2022-07-13,U0752,Card,0.0,8,27294
2022-07-13,U0740,Transfer,0.0,21,142865
2022-07-13,U0737,Pay,0.0,10,64401
2022-07-13,U0633,Card,0.05,27,93753
2022-07-13,U0729,Pay,0.0,15,46237
2022-07-13,U0714,Transfer,0.05,17,53711
2022-07-13,U0712,Card,0.0,12,59787
2022-07-13,U0704,,0.2,16,26754
2022-07-13,U0685,Pay,0.0,8,79133
2022-07-13,U0656,Pay,0.0,1,36856
2022-07-13,U0654,Card,0.0,15,97931
2022-07-13,U0649,Card,0.2,11,47563
2022-07-13,U0639,Pay,0.05,24,64924
2022-07-13,U0720,Pay,0.0,11,57064
2022-07-13,U0345,Card,0.3,13,41444
2022-07-13,U0334,Transfer,0.0,11,91636
